Record_ID,State,District,Year,Season,Crop,Area_Hectares,Production_Tonnes,Yield_Tonnes_Per_Hectare,Rainfall_mm,Temperature_C,Humidity_Percentage,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Farmer_Category,Organic_Farming,Labor_Count,Market_Price_per_Tonne,Production_Cost,Revenue,Profit,Crop_Quality,Region
1370,Maharashtra,Nagpur,2018,Zaid,Tomato,307.08,9712.94,31.63,756.5,42.5,71.8,Clay,Sprinkler,17672.62,1897.72,Large,No,30,739.74,14354262.83,7185050.24,-7169212.59,Excellent,West
1371,Andhra Pradesh,Vijayawada,2024,Rabi,Potato,241.98,4065.26,16.8,2649.0,24.2,75.6,Clay,Drip,13944.03,938.57,Small,Yes,4,1562.62,14001684.66,6352456.58,-7649228.08,Good,South
1372,Maharashtra,Pune,2019,Kharif,Pulses,75.01,100.51,1.34,429.6,26.1,85.6,Laterite,Sprinkler,12571.82,288.4,Large,No,28,7424.15,909682.46,746201.32,-163481.14,Excellent,West
1373,Haryana,Sirsa,2022,Kharif,Maize,109.5,399.68,3.65,2237.2,25.7,44.5,Red,Tube Well,12638.33,401.42,Medium,No,9,1669.87,3020172.77,667413.64,-2352759.13,Average,North
1374,Karnataka,Hubballi,2019,Kharif,Soybean,431.66,444.61,1.03,1350.7,41.9,79.3,Laterite,Drip,41601.56,481.98,Medium,Yes,4,4851.42,10044734.44,2156989.85,-7887744.59,Average,South
1375,Odisha,Sambalpur,2024,Rabi,Wheat,151.25,539.96,3.57,2541.9,34.7,45.4,Clay,Canal,21177.39,623.99,Medium,Yes,11,2579.88,5066670.88,1393032.0,-3673638.88,Average,East
1376,Karnataka,Belagavi,2022,Rabi,Barley,311.36,688.11,2.21,1766.2,30.6,42.2,Red,Tube Well,50165.61,3021.14,Medium,No,11,1778.97,5362964.55,1224127.05,-4138837.5,Average,South
1377,Madhya Pradesh,Ujjain,2019,Rabi,Mustard,123.89,172.21,1.39,1087.1,32.0,87.1,Red,Canal,8091.3,437.34,Small,No,2,4351.74,2323746.64,749413.15,-1574333.49,Average,Central
1378,Telangana,Khammam,2023,Kharif,Cotton,79.48,34.97,0.44,1040.2,12.5,23.9,Red,Drip,6813.94,795.39,Small,Yes,3,6901.6,2491974.17,241348.95,-2250625.22,Average,South
1379,Maharashtra,Pune,2022,Kharif,Maize,447.79,2140.44,4.78,2844.3,23.8,25.7,Sandy,Tube Well,27708.22,4452.44,Large,Yes,17,1947.84,13961789.6,4169234.65,-9792554.95,Good,West
1380,Haryana,Sirsa,2019,Zaid,Tomato,411.33,14548.74,35.37,2719.9,22.2,79.4,Clay,Sprinkler,51652.21,1560.26,Medium,Yes,11,1001.94,30866718.51,14576964.56,-16289753.95,Excellent,North
1381,Karnataka,Bengaluru,2024,Kharif,Groundnut,87.67,173.59,1.98,2943.9,24.3,21.4,Laterite,Canal,12650.54,217.02,Large,No,27,5485.7,2926131.75,952262.66,-1973869.09,Average,South
1382,Madhya Pradesh,Jabalpur,2020,Kharif,Rice,229.64,723.37,3.15,938.6,11.9,68.6,Clay,Rain-fed,25291.74,1135.22,Medium,No,11,2114.09,7146727.2,1529269.28,-5617457.92,Average,Central
1383,West Bengal,Siliguri,2018,Rabi,Mustard,372.84,425.04,1.14,328.1,20.0,80.3,Clay,Canal,59259.59,3377.73,Medium,No,12,4629.33,7297478.49,1967650.42,-5329828.07,Average,East
1384,Madhya Pradesh,Indore,2022,Zaid,Onion,328.57,4810.26,14.64,1616.7,24.3,60.7,Clay,Tube Well,46900.17,648.78,Medium,No,10,2110.25,11875718.52,10150851.17,-1724867.35,Average,Central
1385,Punjab,Bathinda,2024,Kharif,Soybean,379.61,459.33,1.21,1488.0,28.3,21.0,Red,Rain-fed,23506.6,387.03,Medium,No,8,3947.43,8814376.07,1813173.02,-7001203.05,Average,North
1386,Rajasthan,Udaipur,2022,Whole Year,Rice,258.37,1043.81,4.04,183.5,28.7,24.0,Laterite,Tube Well,26374.99,2771.64,Medium,No,9,1572.27,7778503.98,1641151.15,-6137352.83,Average,North
1387,Andhra Pradesh,Kurnool,2021,Rabi,Groundnut,445.96,713.54,1.6,1736.5,43.0,50.3,Sandy,Rain-fed,45898.94,781.39,Medium,No,5,4626.0,10954931.38,3300836.04,-7654095.34,Average,South
1388,Rajasthan,Bikaner,2023,Kharif,Tomato,104.41,3316.06,31.76,359.3,11.7,70.1,Laterite,Drip,12779.78,272.72,Medium,Yes,12,1998.21,5909050.27,6626184.25,717133.98,Good,North
1389,Madhya Pradesh,Gwalior,2025,Kharif,Bajra,10.2,14.59,1.43,2093.8,26.8,67.4,Red,Rain-fed,561.84,41.97,Small,No,1,1486.15,169808.21,21682.93,-148125.28,Good,Central
1390,Rajasthan,Kota,2023,Kharif,Soybean,329.43,513.91,1.56,2978.4,27.8,79.6,Black,Tube Well,40210.52,2324.52,Small,No,4,4131.1,5956002.23,2123013.6,-3832988.63,Good,North
1391,Uttar Pradesh,Meerut,2024,Rabi,Wheat,108.06,425.76,3.94,918.1,28.4,81.8,Black,Canal,4774.87,202.52,Small,No,3,2171.08,2600837.5,924359.02,-1676478.48,Excellent,North
1392,West Bengal,Durgapur,2019,Kharif,Bajra,157.73,313.88,1.99,542.6,31.7,75.5,Alluvial,Canal,17833.21,1543.06,Small,No,4,1866.79,2573895.52,585948.05,-1987947.47,Excellent,East
1393,Uttar Pradesh,Kanpur,2021,Kharif,Rice,113.0,268.94,2.38,1208.5,26.4,88.2,Black,Drip,10206.11,932.5,Small,No,3,1571.6,3992477.01,422666.1,-3569810.91,Average,North
1394,Bihar,Darbhanga,2018,Kharif,Soybean,207.0,374.67,1.81,2423.0,39.7,37.4,Red,Rain-fed,23558.38,876.24,Small,No,1,4083.7,4131932.37,1530039.88,-2601892.49,Good,East
1395,Haryana,Rohtak,2020,Kharif,Bajra,306.14,743.92,2.43,2581.0,19.9,44.2,Black,Drip,19106.17,3596.5,Medium,Yes,12,1948.52,5278425.79,1449543.0,-3828882.79,Excellent,North
1396,Karnataka,Mysuru,2025,Rabi,Wheat,184.13,451.12,2.45,2523.2,13.8,62.6,Clay,Drip,17167.59,955.11,Medium,Yes,8,2661.11,4506334.1,1200479.94,-3305854.16,Average,South
1397,Punjab,Jalandhar,2019,Whole Year,Rice,227.65,550.91,2.42,1553.9,39.2,29.9,Black,Tube Well,34737.85,1769.3,Medium,No,10,2169.49,8771543.37,1195193.74,-7576349.63,Good,North
1398,Maharashtra,Aurangabad,2024,Kharif,Jowar,145.44,183.25,1.26,327.6,13.3,80.4,Sandy,Canal,8074.98,1517.89,Large,No,19,1506.8,2884472.86,276121.1,-2608351.76,Poor,West
1399,West Bengal,Howrah,2020,Kharif,Soybean,223.02,229.71,1.03,1004.3,11.3,48.9,Black,Tube Well,32176.8,2166.91,Medium,No,11,3600.09,5260499.39,826976.67,-4433522.72,Average,East
1400,Tamil Nadu,Coimbatore,2019,Kharif,Rice,53.18,167.52,3.15,2740.2,19.5,57.9,Red,Rain-fed,4570.14,624.54,Medium,No,11,2007.95,1358559.03,336371.78,-1022187.25,Good,South
1401,Assam,Jorhat,2022,Whole Year,Sugarcane,2.85,205.46,72.09,409.0,18.0,79.8,Sandy,Sprinkler,149.5,28.43,Small,No,1,363.35,172929.04,74653.89,-98275.15,Good,Northeast
1402,Bihar,Muzaffarpur,2023,Kharif,Cotton,351.71,168.82,0.48,2783.8,23.9,27.0,Black,Canal,15386.16,2416.94,Small,No,4,6573.61,12008642.16,1109756.84,-10898885.32,Good,East
1403,Punjab,Jalandhar,2022,Kharif,Rice,141.17,437.63,3.1,1445.2,20.5,64.9,Clay,Tube Well,21780.16,1058.83,Small,No,4,1508.48,5363419.33,660156.1,-4703263.23,Average,North
1404,Haryana,Karnal,2018,Rabi,Mustard,399.17,363.24,0.91,1510.2,43.5,88.9,Clay,Rain-fed,33469.53,4383.68,Medium,No,4,4532.98,6000576.58,1646559.66,-4354016.92,Poor,North
1405,Haryana,Panipat,2019,Rabi,Barley,416.24,1152.98,2.77,168.5,42.3,41.4,Alluvial,Canal,71707.27,4125.64,Small,No,4,1639.66,7210784.07,1890495.19,-5320288.88,Average,North
1406,Tamil Nadu,Madurai,2024,Rabi,Potato,187.64,3964.83,21.13,415.8,37.2,22.1,Red,Drip,16967.73,2059.46,Large,No,19,1293.75,11991888.04,5129498.81,-6862389.23,Average,South
1407,Gujarat,Vadodara,2023,Kharif,Cotton,359.1,247.78,0.69,1978.0,26.0,28.3,Laterite,Drip,62703.91,3791.95,Medium,No,6,5546.09,15219644.91,1374210.18,-13845434.73,Good,West
1408,Assam,Silchar,2023,Kharif,Tomato,429.05,10837.8,25.26,1903.0,40.3,72.7,Laterite,Tube Well,44386.47,865.56,Medium,No,7,1055.52,22321985.73,11439514.66,-10882471.07,Good,Northeast
1409,Bihar,Muzaffarpur,2024,Kharif,Bajra,215.78,379.77,1.76,393.7,40.5,86.0,Laterite,Tube Well,12416.27,2306.52,Small,Yes,1,1983.22,3360325.17,753167.46,-2607157.71,Good,East
1410,Assam,Dibrugarh,2022,Rabi,Groundnut,200.92,397.82,1.98,1828.3,10.5,95.1,Clay,Sprinkler,18180.59,211.76,Large,No,17,4875.81,4417186.84,1939694.73,-2477492.11,Average,Northeast
1411,Haryana,Sirsa,2024,Kharif,Groundnut,181.7,363.4,2.0,1980.5,21.5,69.7,Red,Rain-fed,32322.19,195.87,Medium,No,5,5500.83,5677705.06,1999001.62,-3678703.44,Excellent,North
1412,Rajasthan,Udaipur,2019,Kharif,Groundnut,423.2,770.22,1.82,2384.6,43.9,79.8,Clay,Tube Well,21780.45,4834.28,Large,Yes,27,6221.65,9690543.49,4792039.26,-4898504.23,Average,North
1413,Telangana,Karimnagar,2018,Zaid,Onion,239.56,5251.16,21.92,313.4,19.2,41.0,Black,Rain-fed,32263.38,2726.98,Small,No,4,2012.9,14006408.49,10570059.96,-3436348.53,Average,South
1414,West Bengal,Siliguri,2019,Rabi,Barley,64.1,194.86,3.04,1686.2,40.8,21.7,Red,Canal,7286.74,757.95,Medium,Yes,10,1801.03,1586313.15,350948.71,-1235364.44,Good,East
1415,Punjab,Amritsar,2021,Rabi,Groundnut,382.52,669.41,1.75,792.3,27.7,45.3,Clay,Tube Well,46953.45,2123.79,Small,No,2,4721.01,12134791.2,3160291.3,-8974499.9,Average,North
1416,West Bengal,Asansol,2021,Rabi,Pulses,488.78,615.86,1.26,532.6,41.0,84.4,Laterite,Canal,31512.96,5263.52,Small,No,5,7114.29,8640019.71,4381406.64,-4258613.07,Average,East
1417,Uttar Pradesh,Kanpur,2023,Rabi,Maize,381.04,1550.83,4.07,907.4,43.7,84.1,Clay,Rain-fed,56144.01,3439.31,Small,Yes,1,1622.47,8045994.88,2516175.15,-5529819.73,Excellent,North
1418,Maharashtra,Pune,2018,Kharif,Soybean,239.97,364.75,1.52,1108.4,33.6,82.5,Black,Rain-fed,33068.84,680.53,Small,No,5,3552.13,6476748.66,1295639.42,-5181109.24,Average,West
1419,West Bengal,Howrah,2018,Rabi,Potato,477.31,11942.3,25.02,437.1,16.3,78.0,Laterite,Rain-fed,67529.07,1613.31,Small,No,1,1228.15,19188532.35,14666935.75,-4521596.6,Good,East
1420,Rajasthan,Bikaner,2025,Kharif,Bajra,361.02,902.55,2.5,667.1,39.1,98.1,Sandy,Sprinkler,53037.35,628.87,Large,No,18,1831.89,4582904.67,1653372.32,-2929532.35,Excellent,North
1421,Haryana,Panipat,2021,Rabi,Groundnut,6.91,12.02,1.74,2887.8,23.8,72.2,Laterite,Canal,376.44,34.64,Medium,No,6,4807.93,141374.72,57791.32,-83583.4,Excellent,North
1422,Punjab,Patiala,2024,Kharif,Cotton,371.81,137.57,0.37,2895.6,32.0,99.5,Sandy,Drip,41486.07,1284.56,Large,No,13,5078.63,15538899.23,698667.13,-14840232.1,Poor,North
1423,Tamil Nadu,Coimbatore,2019,Rabi,Maize,115.53,365.07,3.16,2767.0,29.1,31.9,Black,Rain-fed,6784.25,196.93,Small,Yes,3,1581.73,3421358.8,577442.17,-2843916.63,Good,South
1424,Telangana,Warangal,2025,Rabi,Barley,381.25,903.56,2.37,292.0,31.9,78.5,Alluvial,Sprinkler,20127.11,3356.19,Small,No,1,1516.18,6156514.4,1369959.6,-4786554.8,Average,South
1425,Tamil Nadu,Madurai,2020,Rabi,Maize,438.68,868.59,1.98,708.4,10.4,56.1,Red,Drip,37337.56,1179.59,Medium,No,7,1701.8,12089687.36,1478166.46,-10611520.9,Poor,South
1426,Telangana,Nizamabad,2021,Kharif,Bajra,403.63,1021.18,2.53,2325.8,15.0,96.5,Black,Tube Well,22466.05,2248.61,Small,Yes,4,2151.25,5938387.98,2196813.48,-3741574.5,Good,South
1427,Punjab,Amritsar,2021,Zaid,Tomato,127.87,2660.97,20.81,2834.3,23.6,54.9,Alluvial,Tube Well,13426.74,170.95,Small,No,3,1418.01,6201034.33,3773282.07,-2427752.26,Poor,North
1428,Haryana,Panipat,2024,Whole Year,Sugarcane,290.47,22421.38,77.19,1595.6,30.5,43.7,Black,Sprinkler,11865.69,2904.49,Medium,No,10,341.53,28793999.31,7657573.91,-21136425.4,Good,North
1429,West Bengal,Howrah,2019,Kharif,Soybean,354.47,627.41,1.77,2119.3,14.7,83.5,Sandy,Canal,30276.28,3619.84,Small,No,4,4135.96,6400009.52,2594942.66,-3805066.86,Average,East
1430,West Bengal,Kolkata,2022,Kharif,Bajra,88.0,192.72,2.19,675.6,22.7,81.7,Black,Canal,14788.31,839.45,Medium,No,10,1900.89,1287446.02,366339.52,-921106.5,Good,East
1431,Tamil Nadu,Tiruchirappalli,2020,Kharif,Groundnut,111.3,180.31,1.62,1803.9,43.9,21.6,Alluvial,Tube Well,18333.91,732.63,Medium,No,5,5755.16,2946834.05,1037712.9,-1909121.15,Poor,South
1432,Odisha,Rourkela,2020,Kharif,Maize,184.62,1048.64,5.68,2327.7,33.1,49.2,Red,Canal,15810.47,1795.98,Medium,No,11,1597.56,4892750.62,1675265.32,-3217485.3,Average,East
1433,Haryana,Hisar,2025,Rabi,Barley,10.14,23.83,2.35,1293.9,15.0,89.9,Alluvial,Canal,530.19,53.54,Small,No,3,1983.99,209942.63,47278.48,-162664.15,Poor,North
1434,Punjab,Ludhiana,2023,Rabi,Pulses,91.59,77.85,0.85,2157.0,30.8,50.1,Black,Tube Well,6173.72,553.53,Medium,Yes,12,8088.88,1636449.11,629719.31,-1006729.8,Poor,North
1435,Punjab,Jalandhar,2022,Kharif,Groundnut,370.5,833.62,2.25,1759.5,36.4,58.3,Sandy,Drip,39019.55,2951.93,Large,No,11,5868.55,12168891.53,4892140.65,-7276750.88,Excellent,North
1436,Tamil Nadu,Salem,2023,Rabi,Mustard,257.17,540.06,2.1,1726.4,31.5,51.7,Clay,Canal,29948.41,2426.88,Medium,No,11,4475.11,4224564.33,2416827.91,-1807736.42,Good,South
1437,Assam,Nagaon,2018,Rabi,Pulses,235.66,202.67,0.86,1788.9,31.4,82.6,Clay,Sprinkler,35220.97,1046.09,Medium,No,8,7173.87,3557775.19,1453928.23,-2103846.96,Good,Northeast
1438,Punjab,Jalandhar,2024,Rabi,Barley,372.16,982.5,2.64,2786.1,20.0,38.6,Laterite,Sprinkler,66650.89,818.89,Small,No,3,1624.74,7739956.95,1596307.05,-6143649.9,Poor,North
1439,Madhya Pradesh,Ujjain,2023,Rabi,Pulses,231.57,312.62,1.35,2901.8,22.7,88.4,Laterite,Tube Well,33782.8,2579.98,Small,No,5,5180.11,3883316.22,1619405.99,-2263910.23,Excellent,Central
1440,Odisha,Cuttack,2022,Rabi,Pulses,244.91,220.42,0.9,2988.6,32.8,27.8,Clay,Rain-fed,25763.76,1290.0,Large,No,16,5790.76,3001471.51,1276399.32,-1725072.19,Average,East
1441,Karnataka,Mangaluru,2021,Kharif,Groundnut,75.16,141.3,1.88,1032.5,10.5,92.3,Laterite,Tube Well,9192.19,356.31,Large,No,11,5592.07,1755972.46,790159.49,-965812.97,Average,South
1442,Uttar Pradesh,Agra,2023,Kharif,Cotton,229.84,137.9,0.6,1059.9,14.2,69.8,Red,Sprinkler,28314.67,365.43,Small,Yes,3,6351.61,9330819.76,875887.02,-8454932.74,Good,North
1443,Assam,Guwahati,2021,Rabi,Potato,157.67,3273.23,20.76,2967.0,42.0,31.9,Black,Rain-fed,8813.19,593.82,Small,No,3,1549.61,10057612.79,5072229.94,-4985382.85,Average,Northeast
1444,Bihar,Muzaffarpur,2024,Rabi,Wheat,54.78,258.56,4.72,1831.5,43.5,31.8,Clay,Canal,8654.33,250.57,Small,No,2,1901.32,1242941.16,491605.3,-751335.86,Average,East
1445,Telangana,Warangal,2018,Kharif,Soybean,148.72,266.21,1.79,820.2,10.2,40.5,Alluvial,Sprinkler,22840.27,705.11,Small,Yes,4,4144.97,2243592.95,1103432.46,-1140160.49,Good,South
1446,Bihar,Darbhanga,2022,Rabi,Mustard,116.81,147.18,1.26,2959.9,30.2,68.0,Alluvial,Rain-fed,5250.75,784.38,Medium,No,10,4678.68,2477391.42,688608.12,-1788783.3,Poor,East
1447,Odisha,Cuttack,2024,Rabi,Mustard,92.69,112.15,1.21,1736.3,23.1,47.0,Black,Rain-fed,5059.55,881.1,Small,No,4,4028.51,1966234.93,451797.4,-1514437.53,Poor,East
1448,Telangana,Hyderabad,2020,Kharif,Rice,104.4,303.8,2.91,1873.6,26.0,67.9,Red,Canal,9765.05,940.57,Medium,No,7,2028.44,4317770.15,616240.07,-3701530.08,Average,South
1449,Telangana,Hyderabad,2020,Rabi,Barley,391.82,877.68,2.24,2565.3,17.9,58.4,Red,Drip,66119.7,573.37,Small,No,2,1755.45,8433407.38,1540723.36,-6892684.02,Average,South
1450,Maharashtra,Nagpur,2025,Rabi,Onion,158.46,2662.13,16.8,2232.5,28.7,55.6,Red,Tube Well,27048.25,266.77,Small,No,5,1979.77,8506491.96,5270405.11,-3236086.85,Excellent,West
1451,Haryana,Hisar,2024,Rabi,Barley,450.87,1275.96,2.83,1160.5,30.3,31.0,Alluvial,Rain-fed,43810.71,4639.93,Small,No,1,1823.37,10758283.58,2326547.19,-8431736.39,Poor,North
1452,Karnataka,Mysuru,2022,Rabi,Mustard,89.27,128.55,1.44,1450.8,18.8,59.6,Sandy,Sprinkler,3746.94,92.81,Medium,No,10,4381.7,1667655.3,563267.54,-1104387.76,Poor,South
1453,Punjab,Jalandhar,2019,Rabi,Maize,476.79,1311.17,2.75,1256.8,12.1,67.9,Sandy,Drip,78718.66,4079.98,Small,No,4,1454.29,11502871.42,1906821.42,-9596050.0,Excellent,North
1454,Madhya Pradesh,Gwalior,2019,Kharif,Pulses,17.6,21.12,1.2,1674.0,10.4,36.1,Clay,Rain-fed,1635.39,211.09,Large,No,21,6589.94,236604.76,139179.53,-97425.23,Good,Central
1455,Madhya Pradesh,Indore,2020,Zaid,Onion,67.63,1077.35,15.93,1181.9,34.0,26.7,Laterite,Canal,3507.54,516.91,Large,No,18,1623.01,3250127.84,1748549.82,-1501578.02,Excellent,Central
1456,West Bengal,Kolkata,2025,Whole Year,Rice,243.46,796.11,3.27,214.3,26.4,28.3,Black,Rain-fed,37926.55,399.36,Small,No,5,1905.29,9650800.67,1516820.42,-8133980.25,Good,East
1457,Karnataka,Mysuru,2022,Kharif,Groundnut,335.18,348.59,1.04,201.5,39.0,94.0,Black,Rain-fed,15800.21,726.5,Medium,No,6,4517.73,6945257.6,1574835.5,-5370422.1,Average,South
1458,Maharashtra,Kolhapur,2025,Kharif,Maize,351.96,770.79,2.19,134.7,33.6,69.6,Laterite,Sprinkler,58645.48,3412.64,Small,No,3,1684.0,10613067.18,1298010.36,-9315056.82,Average,West
1459,Andhra Pradesh,Nellore,2022,Whole Year,Sugarcane,173.93,13216.94,75.99,1885.0,36.0,73.5,Red,Canal,13806.44,947.76,Small,No,2,324.08,10709561.48,4283345.92,-6426215.56,Average,South
1460,Telangana,Nizamabad,2019,Rabi,Mustard,119.94,268.67,2.24,2325.3,40.4,83.2,Laterite,Tube Well,17751.42,1025.97,Small,No,4,4920.55,1684915.31,1322004.17,-362911.14,Good,South
1461,Rajasthan,Udaipur,2019,Zaid,Onion,151.29,3549.26,23.46,1610.8,31.5,51.3,Sandy,Canal,11876.95,1130.22,Small,Yes,3,1685.16,8073104.47,5981070.98,-2092033.49,Good,North
1462,Karnataka,Belagavi,2022,Kharif,Soybean,282.9,441.32,1.56,629.7,23.1,39.5,Red,Rain-fed,40491.26,622.97,Large,Yes,11,5088.64,7188163.91,2245718.6,-4942445.31,Average,South
1463,Tamil Nadu,Madurai,2024,Kharif,Pulses,448.64,556.31,1.24,2208.0,30.9,85.5,Black,Drip,40366.48,3295.54,Small,No,1,7046.84,7420325.17,3920227.56,-3500097.61,Average,South
1464,Telangana,Nizamabad,2018,Rabi,Mustard,442.49,734.53,1.66,867.6,22.1,97.4,Laterite,Drip,18235.57,4587.38,Small,No,5,4620.45,10108112.2,3393859.14,-6714253.06,Good,South
1465,Bihar,Darbhanga,2019,Rabi,Potato,484.22,14497.55,29.94,1464.4,33.9,68.7,Sandy,Sprinkler,49661.56,2543.4,Small,No,4,1566.73,26367410.38,22713746.51,-3653663.87,Good,East
1466,Maharashtra,Aurangabad,2020,Rabi,Wheat,215.46,775.66,3.6,1652.5,38.3,47.5,Red,Tube Well,33720.6,644.27,Small,No,4,2171.8,6261708.49,1684578.39,-4577130.1,Good,West
1467,Karnataka,Mangaluru,2025,Kharif,Bajra,147.3,194.44,1.32,1410.6,20.3,25.5,Alluvial,Canal,8274.8,1136.29,Large,No,28,1994.67,2922021.2,387843.63,-2534177.57,Average,South
1468,Assam,Guwahati,2023,Rabi,Barley,91.82,270.87,2.95,285.6,34.4,36.7,Laterite,Drip,10305.01,119.31,Small,No,5,1643.17,1647807.2,445085.46,-1202721.74,Good,Northeast
1469,Gujarat,Rajkot,2024,Rabi,Wheat,490.61,2075.28,4.23,494.7,14.6,93.7,Black,Rain-fed,21562.9,2751.21,Medium,No,9,2380.68,10714179.56,4940577.59,-5773601.97,Excellent,West
1470,West Bengal,Howrah,2025,Kharif,Pulses,121.39,142.03,1.17,2884.6,16.2,90.8,Clay,Rain-fed,6001.13,674.01,Medium,No,11,7180.51,1884147.5,1019847.84,-864299.66,Good,East
1471,Haryana,Karnal,2020,Rabi,Pulses,105.64,116.2,1.1,2557.6,29.5,59.1,Black,Rain-fed,10380.98,476.27,Large,No,26,5828.32,1691655.45,677250.78,-1014404.67,Good,North
1472,Gujarat,Rajkot,2022,Rabi,Wheat,83.46,375.57,4.5,610.5,14.9,95.1,Clay,Tube Well,11574.65,433.45,Medium,No,9,2300.51,2590777.81,864002.54,-1726775.27,Excellent,West
1473,Assam,Nagaon,2022,Kharif,Maize,496.77,2990.56,6.02,1402.1,11.3,32.3,Red,Canal,66457.31,5085.48,Small,No,5,1820.23,12142947.49,5443507.03,-6699440.46,Good,Northeast
1474,Bihar,Gaya,2021,Rabi,Potato,459.06,9002.17,19.61,1206.7,25.3,43.4,Laterite,Rain-fed,53397.68,1146.74,Large,No,20,948.92,20345885.47,8542339.16,-11803546.31,Average,East
1475,Gujarat,Ahmedabad,2021,Kharif,Maize,253.4,1016.13,4.01,756.8,19.4,97.6,Clay,Canal,24564.09,2109.36,Small,No,3,1787.96,7237482.05,1816799.79,-5420682.26,Poor,West
1476,Telangana,Nizamabad,2025,Kharif,Cotton,445.46,311.82,0.7,474.3,38.1,87.1,Laterite,Canal,21306.73,2065.38,Small,No,5,5939.63,14041964.17,1852095.43,-12189868.74,Excellent,South
1477,Karnataka,Mysuru,2020,Rabi,Maize,408.09,2334.27,5.72,165.7,34.8,83.1,Black,Drip,35238.34,1924.25,Large,No,17,1888.66,11892025.45,4408642.38,-7483383.07,Average,South
1478,Karnataka,Bengaluru,2022,Rabi,Wheat,208.37,887.66,4.26,2867.6,22.6,66.7,Clay,Sprinkler,19995.67,1686.58,Small,No,3,2028.07,4205503.72,1800236.62,-2405267.1,Average,South
1479,Maharashtra,Kolhapur,2022,Rabi,Potato,250.23,4093.76,16.36,617.1,39.7,97.2,Red,Sprinkler,29079.43,1159.38,Small,No,4,823.21,14958014.69,3370024.17,-11587990.52,Average,West
1480,Uttar Pradesh,Kanpur,2022,Kharif,Soybean,479.48,484.27,1.01,1296.5,32.3,67.6,Red,Canal,24894.63,5458.69,Small,No,2,4075.92,7372564.13,1973845.78,-5398718.35,Good,North
1481,West Bengal,Asansol,2025,Rabi,Wheat,72.75,221.16,3.04,1694.2,11.9,91.3,Sandy,Canal,3298.97,611.85,Large,No,16,1924.02,1821926.51,425516.26,-1396410.25,Poor,East
1482,Rajasthan,Udaipur,2025,Kharif,Rice,318.31,757.58,2.38,2324.1,12.5,45.5,Laterite,Sprinkler,39833.76,2629.42,Small,No,5,1967.45,9840968.22,1490500.77,-8350467.45,Poor,North
1483,Rajasthan,Bikaner,2023,Rabi,Barley,488.16,1054.43,2.16,2700.0,18.4,70.3,Red,Tube Well,68054.53,933.74,Small,No,3,1948.79,10051950.41,2054862.64,-7997087.77,Average,North
1484,Uttar Pradesh,Meerut,2020,Rabi,Potato,72.56,2388.68,32.92,2693.2,37.1,71.6,Sandy,Drip,10773.56,131.87,Medium,Yes,5,1535.49,3103822.29,3667794.25,563971.96,Good,North
1485,Rajasthan,Udaipur,2022,Rabi,Potato,160.52,2516.95,15.68,2389.5,33.3,57.9,Laterite,Tube Well,26235.25,978.45,Small,No,5,913.2,11000779.53,2298478.74,-8702300.79,Good,North
1486,West Bengal,Durgapur,2021,Kharif,Maize,393.1,1261.85,3.21,2974.7,10.3,76.2,Sandy,Drip,70684.71,2280.6,Small,No,1,1645.52,7572504.86,2076399.41,-5496105.45,Poor,East
1487,Haryana,Sirsa,2018,Kharif,Soybean,177.44,308.75,1.74,277.3,10.9,94.0,Laterite,Tube Well,29780.42,350.26,Medium,No,6,3824.92,3599596.08,1180944.05,-2418652.03,Excellent,North
1488,Assam,Nagaon,2019,Rabi,Onion,102.77,2370.9,23.07,2934.4,19.2,60.2,Alluvial,Rain-fed,5098.63,345.07,Medium,No,6,2060.24,4695353.11,4884623.02,189269.91,Excellent,Northeast
1489,Uttar Pradesh,Agra,2021,Whole Year,Sugarcane,58.87,2912.89,49.48,579.7,13.0,75.7,Red,Tube Well,3043.67,203.79,Small,No,3,336.05,3915469.97,978876.68,-2936593.29,Average,North
1490,Andhra Pradesh,Vijayawada,2019,Rabi,Barley,339.04,810.31,2.39,645.9,38.9,28.6,Sandy,Tube Well,15275.12,913.67,Medium,No,10,1982.11,7550624.41,1606123.55,-5944500.86,Average,South
1491,Haryana,Panipat,2020,Kharif,Cotton,440.62,251.15,0.57,2975.9,44.1,76.9,Clay,Canal,73838.97,852.97,Large,No,27,6803.83,14234688.63,1708781.9,-12525906.73,Excellent,North
1492,Tamil Nadu,Salem,2022,Whole Year,Rice,406.76,907.07,2.23,697.2,15.6,81.1,Red,Sprinkler,70522.4,1585.74,Small,Yes,4,1909.21,14031180.16,1731787.11,-12299393.05,Average,South
1493,Punjab,Jalandhar,2025,Kharif,Soybean,179.69,309.07,1.72,755.7,38.9,80.5,Red,Canal,17108.71,1830.63,Medium,No,12,4228.09,2912179.42,1306775.78,-1605403.64,Poor,North
1494,Telangana,Hyderabad,2023,Zaid,Onion,488.3,13599.16,27.85,2303.1,30.1,50.3,Red,Canal,48553.42,5159.43,Small,No,5,1265.22,28248122.91,17205929.22,-11042193.69,Average,South
1495,Gujarat,Vadodara,2021,Zaid,Tomato,493.42,13559.18,27.48,271.9,27.3,79.4,Alluvial,Tube Well,76297.98,4734.3,Medium,No,5,1056.65,23042450.46,14327307.55,-8715142.91,Good,West
